user,hotel,city,rating
user_170,Summit Suites,New York,2
user_170,Azure Inn,Vancouver,4
user_170,Cascade Lodge,Vancouver,3
user_170,Monarch Grand Hotel,Toronto,3
user_170,Aspen Resort,New York,4
user_170,Regent Suites,Vancouver,4
user_170,Lantern Inn,Austin,3
user_170,Vela Suites,Toronto,3
user_170,Aspen Inn,New York,3
user_170,Ivy Resort,New York,4
user_171,Aspen Resort,New York,3
user_171,Harbor Grand Hotel,Austin,1
user_171,Ivy Inn,Chicago,2
user_171,Regent Inn,New York,3
user_171,Cascade Lodge,Vancouver,3
user_171,Regent Resort,Toronto,2
user_171,Summit Lodge,Vancouver,1
user_171,Coral Inn,Chicago,3
user_171,Cascade Inn,Seattle,2
user_171,Vela Suites,Toronto,2
user_171,Lantern Grand Hotel,Vancouver,1
user_171,Azure Lodge,Vancouver,1
user_171,Ivy Grand Hotel,New York,2
user_172,Harbor Grand Hotel,Austin,2
user_172,Aspen Resort,New York,1
user_172,Coral Grand Hotel,New York,4
user_172,Cascade Suites,Toronto,1
user_172,Coral Suites,Toronto,3
user_172,Vela Resort,Chicago,2
user_172,Harbor Lodge,Vancouver,1
user_173,Summit Suites,New York,2
user_173,Regent Lodge,New York,3
user_173,Azure Resort,Seattle,3
user_173,Monarch Resort,Vancouver,4
user_173,Ivy Inn,Chicago,5
user_173,Vela Suites,Toronto,3
user_173,Monarch Grand Hotel,Toronto,3
user_173,Harbor Lodge,Vancouver,5
user_173,Azure Inn,Vancouver,4
user_173,Lantern Suites,New York,3
user_173,Regent Grand Hotel,Toronto,2
user_173,Summit Grand Hotel,New York,4
user_173,Summit Lodge,Vancouver,4
user_173,Coral Grand Hotel,New York,3
user_174,Regent Inn,New York,4
user_174,Lantern Grand Hotel,Vancouver,5
user_174,Monarch Resort,Vancouver,5
user_174,Monarch Inn,Toronto,4
user_174,Ivy Inn,Chicago,3
user_174,Summit Inn,Toronto,5
user_174,Harbor Inn,Seattle,4
user_174,Cascade Suites,Toronto,4
user_174,Monarch Grand Hotel,Toronto,5
user_174,Meridian Suites,Chicago,4
user_174,Coral Resort,Toronto,4
user_174,Meridian Resort,New York,4
user_174,Aspen Lodge,Austin,4
user_175,Azure Lodge,Vancouver,3
user_175,Cascade Suites,Toronto,3
user_175,Azure Resort,Seattle,5
user_175,Cascade Inn,Seattle,3
user_175,Monarch Inn,Toronto,4
user_175,Azure Suites,Toronto,4
user_175,Aspen Resort,New York,4
user_175,Coral Grand Hotel,New York,3
user_175,Monarch Suites,New York,3
user_176,Vela Inn,Austin,2
user_176,Ivy Resort,New York,4
user_176,Cascade Suites,Toronto,4
user_176,Azure Inn,Vancouver,3
user_176,Regent Lodge,New York,3
user_176,Coral Suites,Toronto,4
user_176,Cascade Inn,Seattle,3
user_176,Azure Lodge,Vancouver,4
user_176,Regent Grand Hotel,Toronto,4
user_176,Regent Resort,Toronto,2
user_176,Meridian Grand Hotel,Toronto,5
user_176,Aspen Resort,New York,3
user_176,Aspen Grand Hotel,Toronto,5
user_176,Meridian Resort,New York,3
user_176,Vela Resort,Chicago,4
user_176,Harbor Grand Hotel,Austin,2
user_176,Summit Inn,Toronto,4
user_176,Cascade Resort,Seattle,4
user_176,Aspen Lodge,Austin,2
user_176,Regent Inn,New York,4
user_177,Regent Suites,Vancouver,3
user_177,Lantern Inn,Austin,4
user_177,Monarch Inn,Toronto,2
user_177,Vela Suites,Toronto,3
user_177,Cascade Inn,Seattle,3
user_177,Cascade Lodge,Vancouver,3
user_177,Azure Resort,Seattle,3
user_177,Coral Lodge,Chicago,4
user_177,Regent Grand Hotel,Toronto,5
user_177,Cascade Suites,Toronto,4
user_177,Regent Inn,New York,4
user_177,Vela Grand Hotel,Austin,4
user_177,Aspen Inn,New York,3
user_177,Monarch Lodge,New York,4
user_177,Summit Grand Hotel,New York,3
user_177,Vela Lodge,New York,4
user_178,Ivy Lodge,Seattle,4
user_178,Regent Resort,Toronto,5
user_178,Coral Lodge,Chicago,3
user_178,Cascade Inn,Seattle,4
user_178,Azure Inn,Vancouver,5
user_178,Aspen Suites,New York,4
user_178,Aspen Lodge,Austin,5
user_178,Lantern Resort,Austin,5
user_178,Vela Inn,Austin,5
user_179,Coral Lodge,Chicago,5
user_179,Aspen Lodge,Austin,3
user_179,Coral Resort,Toronto,2
user_179,Lantern Inn,Austin,2
user_179,Lantern Resort,Austin,3
user_179,Regent Grand Hotel,Toronto,1
user_179,Vela Inn,Austin,3
user_179,Cascade Resort,Seattle,2
user_179,Lantern Grand Hotel,Vancouver,2
user_179,Ivy Grand Hotel,New York,3
user_179,Ivy Suites,Vancouver,3
user_179,Azure Suites,Toronto,3
user_179,Azure Lodge,Vancouver,2
user_179,Ivy Inn,Chicago,4
user_179,Azure Inn,Vancouver,4
user_179,Cascade Suites,Toronto,4
user_179,Harbor Lodge,Vancouver,4
user_179,Aspen Grand Hotel,Toronto,4
user_179,Lantern Lodge,Chicago,4
user_180,Aspen Inn,New York,4
user_180,Monarch Inn,Toronto,4
user_180,Harbor Resort,Toronto,5
user_180,Vela Suites,Toronto,5
user_180,Meridian Resort,New York,4
user_180,Cascade Inn,Seattle,5
user_180,Coral Suites,Toronto,4
user_180,Aspen Grand Hotel,Toronto,4
user_180,Meridian Grand Hotel,Toronto,5
user_180,Lantern Grand Hotel,Vancouver,3
user_180,Aspen Resort,New York,4
user_180,Azure Resort,Seattle,5
user_180,Harbor Lodge,Vancouver,5
user_180,Lantern Resort,Austin,4
user_180,Ivy Inn,Chicago,5
user_180,Azure Inn,Vancouver,5
user_180,Regent Grand Hotel,Toronto,2
user_181,Vela Inn,Austin,3
user_181,Harbor Grand Hotel,Austin,1
user_181,Aspen Grand Hotel,Toronto,3
user_181,Meridian Suites,Chicago,3
user_181,Coral Suites,Toronto,3
user_181,Azure Lodge,Vancouver,2
user_181,Coral Lodge,Chicago,5
user_181,Coral Grand Hotel,New York,2
user_181,Cascade Inn,Seattle,3
user_181,Aspen Inn,New York,1
user_181,Regent Inn,New York,4
user_181,Regent Suites,Vancouver,2
user_182,Coral Inn,Chicago,1
user_182,Harbor Lodge,Vancouver,2
user_182,Cascade Inn,Seattle,2
user_182,Lantern Grand Hotel,Vancouver,2
user_182,Cascade Resort,Seattle,2
user_182,Meridian Lodge,Chicago,3
user_182,Monarch Resort,Vancouver,2
user_182,Aspen Grand Hotel,Toronto,2
user_182,Monarch Inn,Toronto,2
user_182,Ivy Resort,New York,2
user_182,Lantern Suites,New York,3
user_182,Lantern Lodge,Chicago,1
user_182,Summit Resort,New York,2
user_182,Harbor Inn,Seattle,2
user_182,Meridian Resort,New York,1
user_182,Regent Inn,New York,1
user_183,Cascade Resort,Seattle,5
user_183,Vela Inn,Austin,4
user_183,Regent Resort,Toronto,2
user_183,Coral Inn,Chicago,4
user_183,Summit Inn,Toronto,4
user_183,Ivy Resort,New York,3
user_183,Meridian Grand Hotel,Toronto,5
user_183,Lantern Resort,Austin,3
user_183,Azure Resort,Seattle,3
user_183,Cascade Inn,Seattle,4
user_183,Meridian Suites,Chicago,5
user_183,Lantern Suites,New York,3
user_183,Summit Grand Hotel,New York,3
user_184,Azure Suites,Toronto,3
user_184,Coral Inn,Chicago,4
user_184,Cascade Inn,Seattle,4
user_184,Coral Suites,Toronto,4
user_184,Cascade Lodge,Vancouver,5
user_184,Summit Grand Hotel,New York,3
user_184,Meridian Grand Hotel,Toronto,5
user_184,Coral Resort,Toronto,3
user_184,Cascade Suites,Toronto,5
user_184,Vela Suites,Toronto,3
user_184,Monarch Grand Hotel,Toronto,5
user_184,Meridian Suites,Chicago,4
user_184,Harbor Resort,Toronto,5
user_184,Coral Grand Hotel,New York,3
user_184,Cascade Grand Hotel,Austin,4
user_185,Harbor Suites,Austin,1
user_185,Lantern Grand Hotel,Vancouver,1
user_185,Regent Lodge,New York,2
user_185,Harbor Grand Hotel,Austin,1
user_185,Summit Suites,New York,1
user_185,Vela Inn,Austin,1
user_185,Lantern Lodge,Chicago,2
user_185,Ivy Suites,Vancouver,3
user_185,Lantern Suites,New York,1
user_185,Meridian Suites,Chicago,2
user_185,Regent Resort,Toronto,1
user_185,Ivy Lodge,Seattle,1
user_185,Azure Grand Hotel,Seattle,4
user_185,Cascade Resort,Seattle,1
user_185,Meridian Lodge,Chicago,4
user_185,Lantern Resort,Austin,1
user_185,Coral Lodge,Chicago,3
user_185,Meridian Resort,New York,1
user_185,Lantern Inn,Austin,1
user_185,Summit Inn,Toronto,3
user_186,Ivy Grand Hotel,New York,3
user_186,Azure Resort,Seattle,4
user_186,Azure Suites,Toronto,3
user_186,Azure Grand Hotel,Seattle,3
user_186,Vela Inn,Austin,3
user_186,Summit Lodge,Vancouver,4
user_186,Aspen Resort,New York,2
user_186,Ivy Lodge,Seattle,4
user_186,Vela Grand Hotel,Austin,3
user_186,Meridian Suites,Chicago,3
user_186,Cascade Resort,Seattle,3
user_187,Monarch Lodge,New York,3
user_187,Azure Lodge,Vancouver,3
user_187,Cascade Inn,Seattle,2
user_187,Cascade Suites,Toronto,3
user_187,Aspen Lodge,Austin,2
user_187,Ivy Lodge,Seattle,2
user_187,Meridian Suites,Chicago,3
user_187,Monarch Inn,Toronto,4
user_188,Ivy Lodge,Seattle,3
user_188,Monarch Inn,Toronto,3
user_188,Azure Resort,Seattle,4
user_188,Summit Lodge,Vancouver,4
user_188,Regent Grand Hotel,Toronto,2
user_188,Azure Grand Hotel,Seattle,4
user_188,Regent Lodge,New York,5
user_188,Cascade Suites,Toronto,4
user_188,Meridian Suites,Chicago,3
user_189,Meridian Grand Hotel,Toronto,2
user_189,Meridian Inn,New York,4
user_189,Azure Suites,Toronto,4
user_189,Summit Inn,Toronto,4
user_189,Aspen Grand Hotel,Toronto,3
user_189,Lantern Inn,Austin,3
user_189,Azure Inn,Vancouver,3
user_189,Harbor Grand Hotel,Austin,3
user_189,Summit Grand Hotel,New York,3
user_189,Lantern Grand Hotel,Vancouver,4
user_189,Lantern Resort,Austin,4
user_189,Azure Resort,Seattle,4
user_189,Monarch Lodge,New York,3
user_189,Azure Lodge,Vancouver,4
user_190,Aspen Inn,New York,3
user_190,Azure Grand Hotel,Seattle,4
user_190,Coral Inn,Chicago,3
user_190,Cascade Inn,Seattle,3
user_190,Meridian Resort,New York,4
user_190,Harbor Lodge,Vancouver,4
user_190,Lantern Inn,Austin,5
user_190,Cascade Resort,Seattle,5
user_190,Aspen Resort,New York,3
user_190,Harbor Inn,Seattle,3
user_190,Meridian Grand Hotel,Toronto,4
user_190,Coral Resort,Toronto,5
user_191,Ivy Inn,Chicago,5
user_191,Aspen Lodge,Austin,5
user_191,Lantern Inn,Austin,5
user_191,Ivy Grand Hotel,New York,4
user_191,Summit Inn,Toronto,4
user_191,Coral Resort,Toronto,5
user_191,Regent Inn,New York,5
user_191,Cascade Resort,Seattle,5
user_191,Regent Resort,Toronto,4
user_191,Aspen Inn,New York,5
user_191,Lantern Lodge,Chicago,5
user_191,Coral Grand Hotel,New York,5
user_191,Cascade Suites,Toronto,5
user_191,Meridian Suites,Chicago,5
user_191,Vela Grand Hotel,Austin,5
user_191,Harbor Grand Hotel,Austin,5
user_191,Meridian Resort,New York,5
user_191,Coral Suites,Toronto,5
user_191,Regent Lodge,New York,4
user_191,Azure Resort,Seattle,4
user_192,Lantern Inn,Austin,3
user_192,Regent Suites,Vancouver,3
user_192,Meridian Resort,New York,2
user_192,Regent Resort,Toronto,3
user_192,Lantern Suites,New York,2
user_192,Cascade Inn,Seattle,3
user_193,Azure Lodge,Vancouver,2
user_193,Vela Resort,Chicago,3
user_193,Lantern Resort,Austin,2
user_193,Coral Suites,Toronto,3
user_193,Meridian Suites,Chicago,2
user_193,Aspen Resort,New York,3
user_194,Summit Lodge,Vancouver,4
user_194,Ivy Resort,New York,4
user_194,Azure Resort,Seattle,5
user_194,Regent Inn,New York,3
user_194,Vela Suites,Toronto,4
user_194,Ivy Inn,Chicago,4
user_194,Harbor Inn,Seattle,4
user_194,Regent Lodge,New York,4
user_194,Meridian Resort,New York,3
user_194,Coral Suites,Toronto,4
user_195,Azure Lodge,Vancouver,4
user_195,Vela Grand Hotel,Austin,5
user_195,Lantern Inn,Austin,4
user_195,Cascade Inn,Seattle,4
user_195,Ivy Suites,Vancouver,4
user_195,Coral Grand Hotel,New York,5
user_196,Lantern Grand Hotel,Vancouver,3
user_196,Summit Grand Hotel,New York,2
user_196,Azure Suites,Toronto,2
user_196,Meridian Suites,Chicago,3
user_196,Lantern Inn,Austin,3
user_196,Harbor Grand Hotel,Austin,2
user_196,Meridian Inn,New York,4
user_196,Ivy Inn,Chicago,3
user_196,Meridian Resort,New York,3
user_196,Monarch Grand Hotel,Toronto,4
user_196,Meridian Grand Hotel,Toronto,4
user_196,Aspen Inn,New York,3
user_196,Ivy Lodge,Seattle,2
user_196,Cascade Inn,Seattle,3
user_196,Azure Resort,Seattle,3
user_197,Ivy Inn,Chicago,5
user_197,Cascade Lodge,Vancouver,5
user_197,Cascade Suites,Toronto,4
user_197,Harbor Suites,Austin,4
user_197,Coral Grand Hotel,New York,2
user_197,Ivy Lodge,Seattle,3
user_197,Monarch Lodge,New York,4
user_197,Ivy Resort,New York,4
user_197,Cascade Resort,Seattle,4
user_198,Cascade Lodge,Vancouver,2
user_198,Meridian Resort,New York,4
user_198,Lantern Inn,Austin,4
user_198,Regent Lodge,New York,4
user_198,Monarch Inn,Toronto,3
user_198,Meridian Suites,Chicago,4
user_198,Ivy Suites,Vancouver,4
user_198,Regent Inn,New York,3
user_198,Azure Suites,Toronto,5
user_198,Harbor Suites,Austin,4
user_199,Summit Suites,New York,1
user_199,Lantern Inn,Austin,1
user_199,Harbor Inn,Seattle,1
user_199,Coral Resort,Toronto,1
user_199,Summit Resort,New York,1
user_199,Azure Lodge,Vancouver,2
user_199,Regent Lodge,New York,2
user_199,Coral Lodge,Chicago,1
user_199,Aspen Lodge,Austin,1
user_199,Vela Grand Hotel,Austin,1
user_199,Cascade Lodge,Vancouver,1
user_199,Ivy Inn,Chicago,2
user_200,Meridian Grand Hotel,Toronto,3
user_200,Azure Resort,Seattle,3
user_200,Aspen Resort,New York,3
user_200,Vela Inn,Austin,2
user_200,Vela Suites,Toronto,2
user_200,Cascade Inn,Seattle,3
user_200,Coral Inn,Chicago,3
user_200,Regent Suites,Vancouver,3
user_200,Coral Suites,Toronto,4
user_200,Summit Grand Hotel,New York,2
user_200,Azure Lodge,Vancouver,3
user_200,Ivy Inn,Chicago,3
user_200,Regent Grand Hotel,Toronto,4
user_200,Harbor Lodge,Vancouver,4
user_201,Monarch Lodge,New York,5
user_201,Coral Inn,Chicago,4
user_201,Regent Suites,Vancouver,4
user_201,Lantern Inn,Austin,5
user_201,Cascade Grand Hotel,Austin,4
user_201,Vela Lodge,New York,4
user_201,Harbor Lodge,Vancouver,3
user_202,Azure Grand Hotel,Seattle,5
user_202,Vela Grand Hotel,Austin,5
user_202,Meridian Suites,Chicago,5
user_202,Regent Grand Hotel,Toronto,5
user_202,Aspen Inn,New York,5
user_202,Azure Resort,Seattle,4
user_202,Coral Suites,Toronto,5
user_203,Vela Inn,Austin,3
user_203,Coral Resort,Toronto,4
user_203,Regent Inn,New York,4
user_203,Cascade Grand Hotel,Austin,3
user_203,Azure Resort,Seattle,2
user_203,Coral Suites,Toronto,3
user_204,Cascade Suites,Toronto,3
user_204,Ivy Resort,New York,3
user_204,Azure Inn,Vancouver,4
user_204,Summit Inn,Toronto,4
user_204,Ivy Grand Hotel,New York,4
user_204,Monarch Grand Hotel,Toronto,3
user_204,Regent Resort,Toronto,4
user_204,Vela Inn,Austin,4
user_204,Lantern Resort,Austin,3
user_204,Ivy Lodge,Seattle,3
user_204,Meridian Inn,New York,3
user_204,Monarch Inn,Toronto,4
user_204,Regent Suites,Vancouver,3
user_204,Cascade Resort,Seattle,2
user_204,Aspen Lodge,Austin,3
user_204,Coral Grand Hotel,New York,2
user_205,Monarch Inn,Toronto,5
user_205,Summit Grand Hotel,New York,5
user_205,Ivy Grand Hotel,New York,3
user_205,Regent Suites,Vancouver,5
user_205,Aspen Lodge,Austin,3
user_205,Azure Grand Hotel,Seattle,3
user_205,Cascade Lodge,Vancouver,5
user_205,Vela Inn,Austin,3
user_205,Ivy Suites,Vancouver,3
user_205,Summit Lodge,Vancouver,4
user_205,Ivy Inn,Chicago,5
user_205,Meridian Resort,New York,4
user_205,Azure Inn,Vancouver,5
user_205,Harbor Inn,Seattle,5
user_205,Lantern Inn,Austin,4
user_205,Summit Resort,New York,3
user_205,Cascade Inn,Seattle,5
user_205,Azure Resort,Seattle,5
user_205,Vela Suites,Toronto,4
user_205,Meridian Suites,Chicago,3
user_206,Meridian Resort,New York,4
user_206,Regent Resort,Toronto,2
user_206,Harbor Lodge,Vancouver,4
user_206,Azure Lodge,Vancouver,3
user_206,Azure Grand Hotel,Seattle,4
user_206,Monarch Grand Hotel,Toronto,4
user_206,Summit Inn,Toronto,2
user_207,Azure Suites,Toronto,3
user_207,Cascade Resort,Seattle,3
user_207,Meridian Resort,New York,1
user_207,Regent Resort,Toronto,3
user_207,Monarch Inn,Toronto,2
user_207,Azure Resort,Seattle,3
user_207,Cascade Inn,Seattle,1
user_207,Aspen Lodge,Austin,3
user_207,Ivy Resort,New York,1
user_207,Azure Lodge,Vancouver,4
user_207,Cascade Suites,Toronto,2
user_207,Coral Lodge,Chicago,1
user_207,Monarch Lodge,New York,3
user_207,Coral Resort,Toronto,2
user_207,Azure Grand Hotel,Seattle,4
user_207,Regent Grand Hotel,Toronto,1
user_207,Summit Suites,New York,2
user_207,Lantern Inn,Austin,1
user_207,Vela Lodge,New York,2
user_207,Harbor Lodge,Vancouver,2
user_208,Coral Resort,Toronto,4
user_208,Meridian Suites,Chicago,3
user_208,Vela Inn,Austin,4
user_208,Aspen Grand Hotel,Toronto,3
user_208,Harbor Grand Hotel,Austin,4
user_208,Lantern Lodge,Chicago,1
user_208,Cascade Suites,Toronto,2
user_208,Azure Grand Hotel,Seattle,4
user_208,Harbor Lodge,Vancouver,2
user_208,Lantern Inn,Austin,3
user_208,Azure Resort,Seattle,3
user_208,Cascade Lodge,Vancouver,3
user_208,Aspen Resort,New York,3
user_208,Regent Inn,New York,3
user_208,Meridian Inn,New York,4
user_208,Aspen Inn,New York,4
user_208,Azure Inn,Vancouver,3
user_208,Lantern Grand Hotel,Vancouver,3
user_208,Coral Suites,Toronto,2
user_209,Harbor Lodge,Vancouver,2
user_209,Meridian Resort,New York,3
user_209,Azure Inn,Vancouver,3
user_209,Lantern Grand Hotel,Vancouver,2
user_209,Regent Resort,Toronto,2
user_209,Summit Grand Hotel,New York,1
user_209,Cascade Suites,Toronto,2
user_209,Cascade Inn,Seattle,2
user_209,Azure Grand Hotel,Seattle,1
user_210,Regent Grand Hotel,Toronto,1
user_210,Cascade Resort,Seattle,1
user_210,Vela Lodge,New York,5
user_210,Azure Suites,Toronto,4
user_210,Aspen Suites,New York,2
user_210,Monarch Inn,Toronto,5
user_210,Coral Lodge,Chicago,5
user_210,Azure Resort,Seattle,4
user_210,Coral Resort,Toronto,2
user_210,Monarch Grand Hotel,Toronto,2
user_210,Lantern Inn,Austin,2
user_211,Lantern Resort,Austin,3
user_211,Coral Grand Hotel,New York,2
user_211,Lantern Suites,New York,3
user_211,Ivy Resort,New York,3
user_211,Lantern Inn,Austin,3
user_211,Ivy Inn,Chicago,3
user_211,Cascade Suites,Toronto,2
user_212,Summit Resort,New York,2
user_212,Vela Grand Hotel,Austin,1
user_212,Regent Grand Hotel,Toronto,1
user_212,Ivy Lodge,Seattle,1
user_212,Lantern Resort,Austin,2
user_212,Monarch Inn,Toronto,3
user_212,Ivy Inn,Chicago,2
user_212,Vela Suites,Toronto,2
user_212,Azure Suites,Toronto,2
user_213,Vela Resort,Chicago,5
user_213,Lantern Resort,Austin,4
user_213,Vela Inn,Austin,4
user_213,Ivy Lodge,Seattle,5
user_213,Monarch Inn,Toronto,4
user_213,Regent Resort,Toronto,5
user_213,Lantern Suites,New York,5
user_214,Azure Lodge,Vancouver,5
user_214,Lantern Grand Hotel,Vancouver,4
user_214,Monarch Grand Hotel,Toronto,5
user_214,Azure Resort,Seattle,4
user_214,Lantern Resort,Austin,5
user_214,Azure Suites,Toronto,5
user_214,Meridian Inn,New York,5
user_214,Summit Suites,New York,5
user_214,Ivy Inn,Chicago,3
user_214,Summit Resort,New York,5
user_214,Summit Grand Hotel,New York,5
user_215,Coral Suites,Toronto,5
user_215,Summit Suites,New York,5
user_215,Lantern Resort,Austin,4
user_215,Harbor Lodge,Vancouver,5
user_215,Regent Grand Hotel,Toronto,3
user_215,Monarch Grand Hotel,Toronto,4
user_215,Regent Inn,New York,5
user_215,Azure Resort,Seattle,5
user_215,Coral Inn,Chicago,5
user_215,Harbor Grand Hotel,Austin,4
user_215,Azure Suites,Toronto,5
user_215,Cascade Inn,Seattle,5
user_215,Lantern Grand Hotel,Vancouver,4
user_216,Azure Lodge,Vancouver,3
user_216,Harbor Grand Hotel,Austin,3
user_216,Vela Suites,Toronto,3
user_216,Vela Inn,Austin,3
user_216,Monarch Inn,Toronto,2
user_216,Regent Lodge,New York,3
user_216,Vela Grand Hotel,Austin,3
user_216,Lantern Inn,Austin,3
user_216,Lantern Lodge,Chicago,3
user_216,Cascade Suites,Toronto,3
user_217,Monarch Suites,New York,3
user_217,Ivy Inn,Chicago,2
user_217,Monarch Inn,Toronto,2
user_217,Azure Resort,Seattle,4
user_217,Coral Lodge,Chicago,1
user_217,Summit Grand Hotel,New York,3
user_217,Lantern Inn,Austin,3
user_217,Harbor Resort,Toronto,1
user_217,Lantern Lodge,Chicago,2
user_217,Ivy Lodge,Seattle,4
user_217,Aspen Resort,New York,3
user_217,Meridian Suites,Chicago,4
user_217,Regent Suites,Vancouver,3
user_217,Meridian Inn,New York,4
user_217,Azure Inn,Vancouver,2
user_217,Coral Grand Hotel,New York,3
user_217,Cascade Inn,Seattle,2
user_217,Monarch Lodge,New York,3
user_217,Azure Grand Hotel,Seattle,3
user_217,Coral Resort,Toronto,3
user_218,Lantern Lodge,Chicago,4
user_218,Aspen Inn,New York,2
user_218,Azure Inn,Vancouver,5
user_218,Regent Grand Hotel,Toronto,3
user_218,Cascade Suites,Toronto,4
user_218,Regent Inn,New York,4
user_218,Monarch Inn,Toronto,4
user_218,Azure Resort,Seattle,3
user_218,Lantern Inn,Austin,3
user_218,Cascade Lodge,Vancouver,4
user_218,Ivy Lodge,Seattle,2
user_218,Summit Grand Hotel,New York,4
user_218,Azure Grand Hotel,Seattle,4
user_218,Meridian Grand Hotel,Toronto,4
user_219,Harbor Inn,Seattle,4
user_219,Lantern Resort,Austin,5
user_219,Azure Resort,Seattle,5
user_219,Harbor Lodge,Vancouver,4
user_219,Lantern Inn,Austin,4
user_219,Lantern Grand Hotel,Vancouver,5
user_219,Summit Lodge,Vancouver,5
user_219,Coral Grand Hotel,New York,5
user_220,Aspen Suites,New York,1
user_220,Monarch Resort,Vancouver,1
user_220,Cascade Grand Hotel,Austin,2
user_220,Meridian Resort,New York,2
user_220,Azure Inn,Vancouver,2
user_220,Aspen Resort,New York,2
user_220,Ivy Suites,Vancouver,2
user_220,Lantern Inn,Austin,2
user_220,Regent Grand Hotel,Toronto,1
user_220,Lantern Resort,Austin,2
user_220,Harbor Lodge,Vancouver,3
user_220,Monarch Inn,Toronto,1
user_220,Azure Suites,Toronto,1
user_220,Summit Suites,New York,1
user_220,Ivy Lodge,Seattle,1
user_220,Ivy Inn,Chicago,3
user_220,Vela Grand Hotel,Austin,2
user_220,Regent Resort,Toronto,2
user_221,Lantern Inn,Austin,5
user_221,Lantern Resort,Austin,3
user_221,Aspen Resort,New York,1
user_221,Lantern Grand Hotel,Vancouver,4
user_221,Regent Suites,Vancouver,1
user_221,Vela Lodge,New York,3
user_221,Aspen Suites,New York,4
user_221,Meridian Lodge,Chicago,2
user_221,Azure Resort,Seattle,2
user_221,Harbor Grand Hotel,Austin,3
user_221,Ivy Resort,New York,2
user_221,Cascade Resort,Seattle,5
user_221,Harbor Lodge,Vancouver,2
user_221,Cascade Grand Hotel,Austin,3
user_221,Summit Lodge,Vancouver,4
user_221,Aspen Lodge,Austin,3
user_221,Vela Resort,Chicago,2
user_221,Meridian Suites,Chicago,5
user_222,Aspen Resort,New York,4
user_222,Summit Resort,New York,3
user_222,Meridian Inn,New York,4
user_222,Cascade Grand Hotel,Austin,3
user_222,Azure Inn,Vancouver,4
user_222,Lantern Inn,Austin,5
user_222,Monarch Lodge,New York,4
user_222,Ivy Grand Hotel,New York,4
user_222,Ivy Suites,Vancouver,5
user_222,Lantern Resort,Austin,3
user_222,Meridian Resort,New York,4
user_222,Harbor Grand Hotel,Austin,5
user_222,Summit Lodge,Vancouver,3
user_222,Meridian Suites,Chicago,5
user_222,Coral Suites,Toronto,4
user_222,Cascade Resort,Seattle,5
user_223,Cascade Suites,Toronto,3
user_223,Monarch Lodge,New York,4
user_223,Azure Inn,Vancouver,4
user_223,Cascade Resort,Seattle,5
user_223,Cascade Grand Hotel,Austin,4
user_223,Summit Lodge,Vancouver,5
user_223,Azure Suites,Toronto,5
user_223,Harbor Grand Hotel,Austin,5
user_223,Meridian Grand Hotel,Toronto,4
user_223,Monarch Inn,Toronto,4
user_223,Lantern Suites,New York,4
user_223,Meridian Lodge,Chicago,3
user_223,Azure Resort,Seattle,5
user_223,Aspen Suites,New York,4
user_223,Coral Lodge,Chicago,3
user_223,Vela Lodge,New York,3
user_223,Harbor Lodge,Vancouver,4
user_223,Vela Suites,Toronto,4
user_223,Coral Suites,Toronto,4
user_224,Cascade Suites,Toronto,5
user_224,Aspen Resort,New York,5
user_224,Regent Resort,Toronto,5
user_224,Vela Inn,Austin,5
user_224,Regent Grand Hotel,Toronto,5
user_224,Lantern Inn,Austin,5
user_224,Ivy Inn,Chicago,4
user_224,Summit Suites,New York,5
user_224,Vela Suites,Toronto,5
user_224,Meridian Resort,New York,5
user_224,Coral Grand Hotel,New York,5
user_224,Coral Lodge,Chicago,5
user_224,Monarch Lodge,New York,5
user_224,Harbor Suites,Austin,5
user_224,Cascade Grand Hotel,Austin,5
user_225,Harbor Lodge,Vancouver,1
user_225,Ivy Inn,Chicago,2
user_225,Monarch Inn,Toronto,2
user_225,Lantern Grand Hotel,Vancouver,4
user_225,Azure Suites,Toronto,2
user_225,Meridian Lodge,Chicago,2
user_225,Lantern Resort,Austin,3
user_225,Monarch Resort,Vancouver,2
user_225,Regent Grand Hotel,Toronto,4
user_225,Cascade Grand Hotel,Austin,4
user_225,Vela Resort,Chicago,2
user_225,Meridian Grand Hotel,Toronto,2
user_225,Meridian Resort,New York,2
user_225,Coral Resort,Toronto,3
user_225,Azure Resort,Seattle,2
user_225,Aspen Inn,New York,3
user_225,Regent Inn,New York,2
user_225,Azure Lodge,Vancouver,3
user_225,Summit Suites,New York,3
user_226,Harbor Resort,Toronto,5
user_226,Monarch Grand Hotel,Toronto,3
user_226,Meridian Inn,New York,3
user_226,Lantern Inn,Austin,4
user_226,Monarch Resort,Vancouver,5
user_226,Ivy Inn,Chicago,4
user_226,Monarch Inn,Toronto,5
user_227,Coral Inn,Chicago,5
user_227,Lantern Grand Hotel,Vancouver,5
user_227,Monarch Resort,Vancouver,5
user_227,Aspen Grand Hotel,Toronto,5
user_227,Meridian Grand Hotel,Toronto,4
user_227,Harbor Inn,Seattle,4
user_227,Regent Suites,Vancouver,4
user_227,Aspen Resort,New York,5
user_228,Vela Suites,Toronto,3
user_228,Meridian Inn,New York,2
user_228,Monarch Grand Hotel,Toronto,1
user_228,Summit Inn,Toronto,3
user_228,Coral Lodge,Chicago,3
user_228,Lantern Resort,Austin,2
user_228,Ivy Inn,Chicago,4
